OrderId,Email,Name,FirstName,LastName,Address,City,State,Zip,DOB,Total,Review,order_date
199458031,SBatman@yahoo.com,Stephanie Batman,Stephanie,Batman,4073 Philadelphia Avenue,Greenville,South Carolina,29615,,513,8,8/25/12
199447881,ClappA@yahoo.com,Abby Clapp,Abby,Clapp,4252 Calvin Street,River Forest,Illinois,60305,,287.5,3,8/26/12
199490447,LThomas56@aquinas.edu,Laura Thomas,Laura,Thomas,1099 Despard Street,Kentwood,Michigan,49512,,428,2,8/25/12
199476411,LHoffman@yahoo.com,Lois Hoffman,Lois,Hoffman,2574 Boring Lane,Miami,Florida,33132,,303.5,2,8/25/12
199493595,Mary.Scott@gmail.com,Mary Scott,Mary,Scott,999 Walnut Hill Drive,Passaic Park,New Jersey,7055,,337,7,8/24/12
199469732,Bernd.Mueller@aol.com,Bernd Mueller,Bernd,Mueller,3793 Hickory Ridge Drive,Humble,Texas,77396,,458,9,8/23/12
199461054,IMarshall@gmail.com,Isobel Marshall,Isobel,Marshall,329 Bond Street,Ballejo,California,94591,,268.16,6,8/25/12
199511539,SKaestner36@yahoo.com,Silke Kaestner,Silke,Kaestner,902 College Street,Bridgewater,New Jersey,8807,,241,8,8/25/12
199511647,VHammond@yahoo.com,Virginia Hammond,Virginia,Hammond,4633 Pritchard Court,schererville,Indiana,46375,,387,6,8/28/12
199491531,CGrammer85@gmail.com,Charlene Grammer,Charlene,Grammer,3239 Jewell Road,Huntsville,Texas,77340,,376,0,8/25/12
199510092,Lucinda.Makin@yahoo.com,Lucinda Makin,Lucinda,Makin,2876 Abner Road,Long Island City,New York,11106/4428,,242.5,8,8/27/12
199569736,JudkinsS@yahoo.com,Skye Judkins,Skye,Judkins,3733 Pearcy Avenue,Atlanta,Georgia,30339,,10,3,8/25/12
199527039,NorthernV@gmail.com,Victor Northern,Victor,Northern,4742 Tea Berry Lane,Federalway,Washington,98003,,411,3,8/27/12
199553780,Portia.Arroyo@gmail.com,Portia Arroyo,Portia,Arroyo,4674 Cabell Avenue,Schererville,Indiana,46375,,250,6,8/26/12
199551477,LoweM@gmail.com,Michael Lowe,Michael,Lowe,3065 Norman Street,Mendenhall,Mississippi,39114,,224.5,6,8/30/12
199570665,DKalb@hotmail.com,Daniel Kalb,Daniel,Kalb,2866 Thompson Street,Bowling Green,Kentucky,42102,,69,10,8/30/12
199584238,Mia.Noland@comcast.net,Mia Noland,Mia,Noland,2417 Hillside Drive,West Chester,Pennsylvania,19380,,180.5,6,8/26/12
199550671,KhanI@live.com,Isabelle Khan,Isabelle,Khan,2101 Hartway Street,RICHMOND,Virginia,23231,,206.5,0,8/29/12
199544194,CPaspalis51@yahoo.com,Charles Paspalis,Charles,Paspalis,4158 Diane Street,VICTORIA,Texas,77904,,368,4,8/27/12
199592414,JHudson@imanirealtors.com,Jessica Hudson,Jessica,Hudson,2237 Hilltop Haven Drive,Willingboro,New Jersey,8046,,417,6,8/28/12
199650687,JAvila12@aol.com,Jeanette Avila,Jeanette,Avila,1051 West Fork Drive,Brooklyn,New York,11216,,35,1,8/28/12
199625446,Ben.Frost@yahoo.com,Ben Frost,Ben,Frost,4064 Stonecoal Road,bowie,Maryland,20716,,52,8,8/31/12
199641549,Heather.Johnson@gmail.com,Heather Johnson,Heather,Johnson,429 Mesa Drive,Chicago,Illinois,60605,,631,8,8/31/12
199637326,ThorntonN@aol.com,Nicole Thornton,Nicole,Thornton,4343 Romrog Way,carrollton,Texas,75007,,375,2,8/31/12
199610391,WachterJ@yahoo.com,Janice Wachter,Janice,Wachter,2607 Bell Street,Los angeles,California,73521,,619.08,8,9/1/12
199656866,Oscar.Kabu@gmail.com,Oscar Kabu,Oscar,Kabu,3188 Biddie Lane,Antioch,Tennessee,37013,,486,5,9/1/12
199594844,WFuller76@entouchonline.net,William Fuller,William,Fuller,470 Ferguson Street,MISSOURI CITY,Texas,77459,,228,3,8/30/12
199623490,Michael.Lowe@gmail.com,Michael Lowe,Michael,Lowe,3065 Norman Street,Mendenhall,Mississippi,39114,,263.5,10,8/30/12
199666705,Madeleine.Sharp@yahoo.com,Madeleine Sharp,Madeleine,Sharp,3424 Lindale Avenue,chula vista,California,91913,,427.82,3,8/31/12
199655736,Luke.Ringrose@gmail.com,Luke Ringrose,Luke,Ringrose,1454 Christie Way,Tampa,Florida,33615,,98,5,8/31/12
199643097,WMuse38@yahoo.com,Wendy Muse,Wendy,Muse,4595 Woodland Avenue,Dublin,California,94568,,250.91,9,8/30/12
199651059,Sara.Hoffmann@gmail.com,Sara Hoffmann,Sara,Hoffmann,3573 Shinn Avenue,Bowie,Maryland,20716,,451,3,8/31/12
199675412,Ralph.Haywood@gmail.com,Ralph Haywood,Ralph,Haywood,1749 Delaware Avenue,Brooklyn,New York,11236,,218.5,10,8/28/12
199648969,Phyllis.Smith@smacna-la.org,Phyllis Smith,Phyllis,Smith,1652 Boone Street,Whittier,California,90605,,544.24,4,8/30/12
199696132,MScott21@gmail.com,Mary Scott,Mary,Scott,999 Walnut Hill Drive,Passaic Park,New Jersey,7055,,305,6,8/28/12
199629857,VNorthern11@gmail.com,Victor Northern,Victor,Northern,4742 Tea Berry Lane,Federalway,Washington,98003,,364,10,9/1/12
199672782,Lori.Jackson@seawolf.sonoma.edu,Lori Jackson,Lori,Jackson,2033 Roane Avenue,Rohnert Park,California,94928,,471.32,9,8/30/12
199698571,BriggsS@charter.net,Shelia Briggs,Shelia,Briggs,989 Matthews Street,Carrollton,Virginia,23314-3486,,450,9,9/1/12
199704882,AchenL@yahoo.com,Lukas Achen,Lukas,Achen,2451 Locust Street,sacramento,California,95865,,431.32,1,9/2/12
199712327,AMoreno@yahoo.com,Angela Moreno,Angela,Moreno,1158 Michael Street,Philadelphia,Pennsylvania,11930,,771,10,9/3/12
199649483,Cody.Whittingham@fuse.net,Cody Whittingham,Cody,Whittingham,3007 Dye Street,Cincinnati,Ohio,45203,,265.5,1,8/29/12
199670715,Jennifer.Gibbons@gmail.com,Jennifer Gibbons,Jennifer,Gibbons,4769 Asylum Avenue,pittsburgh,Pennsylvania,15206,,57,10,8/29/12
199676365,Stephaine.Cooley@merck.com,Stephaine Cooley,Stephaine,Cooley,2099 Dale Avenue,Baltimore,Maryland,21208,,181.5,3,8/30/12
199732587,OQuaife96@gmail.com,Olivia Quaife,Olivia,Quaife,110 Abner Road,Dearborn Heights,Michigan,48125,,203.5,4,9/1/12
199654997,Sofia.Spedding@yahoo.com,Sofia Spedding,Sofia,Spedding,472 Adonais Way,Chesapeake,Virginia,23322,,449,2,8/31/12
199676739,AWinspear10@yahoo.com,Alice Winspear,Alice,Winspear,294 Center Street,Hagerstown,Maryland,21740,,299.5,10,8/30/12
199693875,EJohnson10@gmail.com,Emanuel Johnson,Emanuel,Johnson,1256 Blane Street,Excel,Alabama,36439,,420,4,9/1/12
199706150,MHolt75@gmail.com,Mason Holt,Mason,Holt,1686 Locust View Drive,Basking Ridge Way,New Jersey,7920,,252.5,2,8/29/12
199777626,Heather.Johnson@gmail.com,Heather Johnson,Heather,Johnson,429 Mesa Drive,Chicago,Illinois,60605,,378,4,8/30/12
199753491,MRodriguez@yahoo.com,Marilyn Rodriguez,Marilyn,Rodriguez,3377 Mulberry Street,Hoisrom,Texas,77045,,393,6,9/1/12
199712553,PMulligan@mail.com,Piper Mulligan,Piper,Mulligan,2722 Shobe Lane,Lucas,Ohio,44843,,367,7,8/30/12
199784029,Marilyn.Rodriguez@yahoo.com,Marilyn Rodriguez,Marilyn,Rodriguez,3377 Mulberry Street,Hoisrom,Texas,77045,,574,8,8/31/12
199780515,EFaulkner40@gmail.com,Ewan Faulkner,Ewan,Faulkner,79 Benedum Drive,los angeles,California,90062,,352.54,2,8/30/12
199732578,MCox79@msn.com,Mohammad Cox,Mohammad,Cox,3518 Penn Street,Fairfax,Virginia,22030,,203,10,8/30/12
199707805,SharpM@yahoo.com,Madeleine Sharp,Madeleine,Sharp,3424 Lindale Avenue,chula vista,California,91913,,376.82,4,9/1/12
199765510,Naomi.O'Connor@yahoo.com,Naomi O'Connor,Naomi,O'Connor,2466 Crestview Manor,O'Fallon,Missouri,63366,,409,0,9/3/12
199803303,Heather.Johnson@gmail.com,Heather Johnson,Heather,Johnson,429 Mesa Drive,Chicago,Illinois,60605,,443,0,9/3/12
199790568,AVogel49@hotmail.com,Anne Vogel,Anne,Vogel,455 Garfield Road,Athens,Alabama,35613,,554,4,8/31/12
199807348,Lydia.O'Brien@yahoo.com,Lydia O'Brien,Lydia,O'Brien,2678 Progress Way,Montgomery,New York,12549,,768.5,6,8/31/12
199808046,RaiwalaH@yahoo.com,Hudson Raiwala,Hudson,Raiwala,3276 Nickel Road,Youngstown,Ohio,44506,,88,10,9/4/12
199797150,M?llerS@gmail.com,Sabrina M?ller,Sabrina,M?ller,2798 Bruce Street,milwaukee,Wisconsin,53209,,305,8,9/1/12
199767801,LWhitehead@yahoo.com,Lauren Whitehead,Lauren,Whitehead,4656 Sundown Lane,Gilbert,Arizona,85295,,377,10,9/2/12
199848341,AGerber74@gmail.com,Anne Gerber,Anne,Gerber,4682 Straford Park,Memphis,Tennessee,38127,,677.5,1,9/1/12
199828030,TRichard@optonline.net,Tia Richard,Tia,Richard,4536 Brown Street,Hempstead,New York,11550,,372,4,9/5/12
199833930,BruntF@att.net,Fred Brunt,Fred,Brunt,2269 Bartlett Avenue,Jacksonville,North Carolina,28540,,54,5,9/1/12
199880092,Tim.M?ller@mac.com,Tim M?ller,Tim,M?ller,547 Hanifan Lane,West Orange,New Jersey,7052,,426,0,9/4/12
199787479,Sebastian.Keir@yahoo.com,Sebastian Keir,Sebastian,Keir,3027 Russell Street,Laveen,Arizona,85339,,499,2,9/3/12
199810187,MaundE@live.com,Emma Maund,Emma,Maund,3883 Meadowcrest Lane,Spring,Texas,77388,,281.5,8,9/1/12
199878620,DTheissen@yahoo.com,Daniel Theissen,Daniel,Theissen,2972 Elk Avenue,Gardena,California,90247,,565.45,6,9/5/12
199887076,SLegrand16@bulldogs.aamu.edu,Susan Legrand,Susan,Legrand,3411 Laurel Lane,Pleasant Grove,Alabama,35127,,703.5,3,9/4/12
199814629,William.Anglin@fiu.edu,William Anglin,William,Anglin,988 University Street,GAINESVILLE,Florida,32607,,424,8,9/3/12
199856208,Billy.Leach@yahoo.com,Billy Leach,Billy,Leach,46 Kyle Street,Jacksonville,North Carolina,28546,,181.5,1,9/6/12
199886873,Geraldine.Bundy@gmail.com,Geraldine Bundy,Geraldine,Bundy,1918 Pinewood Drive,Hampton,Virginia,23663,,36,9,9/3/12
199898868,CHynes@yahoo.com,Chris Hynes,Chris,Hynes,924 Jerry Toth Drive,JOLIET,Illinois,60433,,108,3,9/6/12
199840991,RJones@uab.edu,Ralph Jones,Ralph,Jones,3208 Brooke Street,Mobile,Alabama,36605,,66,8,9/7/12
199924466,MBriggs75@ymail.com,Mabel Briggs,Mabel,Briggs,3429 Passaic Street,Columbus,Mississippi,39701,,229.5,3,9/4/12
199901425,AMobley@yahoo.com,August Mobley,August,Mobley,12 Gregory Lane,Elmwood park,New Jersey,7407,,454,1,9/5/12
199936548,KelleherK@gmail.com,Kyong Kelleher,Kyong,Kelleher,3454 Spadafore Drive,Hillside,New Jersey,7205,,457,2,9/3/12
199862225,ZChampion80@msn.com,Zara Champion,Zara,Champion,4925 Whitman Court,ewa beach,Hawaii,96706,,380,0,9/7/12
199951011,LombardoJ@yahoo.com,Judy Lombardo,Judy,Lombardo,111 Scheuvront Drive,Miramar,Florida,33027,,325.5,7,9/7/12
199897252,JMummery@yahoo.com,Jorja Mummery,Jorja,Mummery,2139 Boone Crockett Lane,Cary,North Carolina,27703,,370,8,9/7/12
199881064,MKemble@yahoo.com,Madison Kemble,Madison,Kemble,4870 Wetzel Lane,charleston,South Carolina,29412,,35,4,9/5/12
199930384,Brandon.Preston@gmail.com,Brandon Preston,Brandon,Preston,1476 Cliffside Drive,Houston,Texas,77089,,626.5,3,9/8/12
199879461,RWolken@yahoo.com,Rebecca Wolken,Rebecca,Wolken,3932 Hiney Road,Pearland,Texas,77584,,238.5,6,9/6/12
199906254,VogtF@yahoo.com,Frank Vogt,Frank,Vogt,665 Stone Lane,MIDDLETOWN,New York,10941,,444,1,9/4/12
199902109,ARandle@yahoo.com,Anja Randle,Anja,Randle,4099 Mandan Road,South Pasadena ,California,91030,,470.82,7,9/7/12
199925250,Eric.Ochoa@yahoo.com,Eric Ochoa,Eric,Ochoa,1601 Brown Street,Lawrenceville,Georgia,30044,,264.5,9,9/8/12
199901228,LCarreon@yahoo.com,Laurie Carreon,Laurie,Carreon,246 Heritage Road,Chicago Heights,Illinois,60411,,228.5,3,9/4/12
199964626,Clifton.Day@yahoo.com,Clifton Day,Clifton,Day,2335 Melville Street,brooklyn,New York,11239,,208.5,4,9/5/12
199951100,EClutterbuck@yahoo.com,Eve Clutterbuck,Eve,Clutterbuck,4060 Lunetta Street,Dallas,Texas,75248,,281,10,9/6/12
199960350,SBergman@yahoo.com,Sienna Bergman,Sienna,Bergman,1265 Round Table Drive,Shuqualak,Mississippi,39361,,399,4,9/9/12
199982261,MorenoA@yahoo.com,Angela Moreno,Angela,Moreno,1158 Michael Street,Philadelphia,Pennsylvania,11930,,816,7,9/5/12
199978785,Diamond.Leonard@gmail.com,Diamond Leonard,Diamond,Leonard,3641 May Street,Bear,Delaware,19701,,377,0,9/7/12
199984812,Karin.B?rger@gmail.com,Karin B?rger,Karin,B?rger,4786 Tenmile Road,Charlotte,North Carolina,28211,,32,5,9/8/12
199982557,JFlores76@yahoo.com,James Flores,James,Flores,608 Gerald L. Bates Drive,North Las Vegas,Nevada,89032,,99,1,9/5/12
199980046,GJohnson95@aol.com,Gina Johnson,Gina,Johnson,3551 Comfort Court,middletown,New York,10940,,18,2,9/7/12
199939158,CDunn@yahoo.com,Charlie Dunn,Charlie,Dunn,1630 Griffin Street,Grand Blanc,Michigan,48439,,197,1,9/6/12
200030702,LoftusC@hotmail.com,Cameron Loftus,Cameron,Loftus,2316 Philli Lane,North las Vegas,Nevada,89032,,464,5,9/5/12
200052307,CPotts45@yahoo.com,Charlotte Potts,Charlotte,Potts,893 Goff Avenue,Visalia,California,93277,,231.91,8,9/9/12
200058395,MOstermann@yahoo.com,Mike Ostermann,Mike,Ostermann,4960 Berkley Street,New york,New York,10026,,438,4,9/8/12
200040166,EPfaff30@aol.com,Erik Pfaff,Erik,Pfaff,2019 Evergreen Lane,Sugar Land,Texas,77479,,215,5,9/8/12
200022496,LeonardD@gmail.com,Diamond Leonard,Diamond,Leonard,3641 May Street,Bear,Delaware,19701,,377,6,9/6/12
199964648,JCohen@yahoo.com,Jessie Cohen,Jessie,Cohen,530 Pretty View Lane,ROCKVILLE,Maryland,20853,,77,2,9/6/12
200035383,Wendy.Proulx@yahoo.com,Wendy Proulx,Wendy,Proulx,759 Mulberry Lane,Pittsburgh,Pennsylvania,15237,,179.5,1,9/10/12
199992863,JEichmann@yahoo.com,Juliane Eichmann,Juliane,Eichmann,248 Pearcy Avenue,Richmond,Virginia,23228,,744,6,9/7/12
199980482,DCooks@navy.mil,Desiree Cooks,Desiree,Cooks,2603 Stanley Avenue,Chula Vista,California,91915,,446.32,8,9/7/12
200025202,MDuran@yahoo.com,Melinda Duran,Melinda,Duran,4294 Alpha Avenue,River FOrest,Illinois,60305,,673,8,9/10/12
200011931,Julia.Kaufmann@live.com,Julia Kaufmann,Julia,Kaufmann,4433 Reel Avenue,Tangerine,Florida,32777,,281.5,5,9/7/12
200091456,PLee46@yahoo.com,Patricia Lee,Patricia,Lee,4573 Tenmile Road,Newark,New Jersey,7108,,688.5,5,9/11/12
200066609,GBlaisdell41@gmail.com,Geraldine Blaisdell,Geraldine,Blaisdell,4432 Nutter Street,Philadelphia,Pennsylvania,19143,,476,6,9/7/12
200093764,WAnglin@fiu.edu,William Anglin,William,Anglin,988 University Street,GAINESVILLE,Florida,32607,,427,0,9/9/12
200062722,JonesE@yahoo.com,Ethan Jones,Ethan,Jones,49 Orphan Road,chicago,Illinois,60643,,340,2,9/7/12
200068951,EAdler@hotmail.com,Erik Adler,Erik,Adler,3880 Hanifan Lane,pocatello,Idaho,83201,,301.5,8,9/9/12
200058718,LeonardD@gmail.com,Diamond Leonard,Diamond,Leonard,3641 May Street,Bear,Delaware,19701,,378,4,9/12/12
200112058,ClutterbuckE@yahoo.com,Eve Clutterbuck,Eve,Clutterbuck,4060 Lunetta Street,Dallas,Texas,75248,,252,4,9/12/12
200083897,Sophie.Schwab@tmo.blackberry.net,Sophie Schwab,Sophie,Schwab,582 Cedarstone Drive,Los Angeles,California,90024,,649,1,9/13/12
200183981,Abigail.Leon@yahoo.com,Abigail Leon,Abigail,Leon,4937 Timberbrook Lane,PASADENA,California,91103,,413.58,10,9/12/12
200116775,Luke.Ringrose@gmail.com,Luke Ringrose,Luke,Ringrose,1454 Christie Way,Tampa,Florida,33615,,32,2,9/10/12
200191358,Liam.Mitchell@yahoo.com,Liam Mitchell,Liam,Mitchell,3115 Francis Mine,Alexandria,Virginia,22312,,380,10,9/12/12
200180625,OlsenZ@live.com,Zoila Olsen,Zoila,Olsen,3470 Stroop Hill Road,Toledo,Ohio,43623,,222.5,8,9/10/12
200198751,JKortig31@hotmail.com,Jens Kortig,Jens,Kortig,774 Ferry Street,pasadena,California,91107,,430.32,1,9/12/12
200178260,Louie.Evans@verizon.net,Louie Evans,Louie,Evans,3021 Hilltop Street,Sarasota,Florida,34232,,105,8,9/11/12
200152111,AGlover48@yahoo.com,Ann Glover,Ann,Glover,3164 Smith Street,Shaker Heights,Ohio,44120,,87,6,9/14/12
200203221,TinkerJ@att.net,Joann Tinker,Joann,Tinker,60 Elk Avenue,Henderson,Nevada,89052,,388.82,8,9/12/12
200187345,MTill96@gmail.com,Maggie Till,Maggie,Till,3883 Stutler Lane,Henderson,Nevada,89074,,427,6,9/14/12
200178418,MalleryK@gmail.com,Kristine Mallery,Kristine,Mallery,2304 Conaway Street,Tolleson,Arizona,85353,,487,10,9/11/12
200255825,JPerez10@aol.com,Jeremy Perez,Jeremy,Perez,3377 Sugar Camp Road,Phila,Pennsylvania,19119,,378,0,9/12/12
200265659,LThurman@gmail.com,Larry Thurman,Larry,Thurman,1918 Milford Street,Kennesaw,Georgia,30152,,287,8,9/15/12
200192586,RCross99@yahoo.com,Rodger Cross,Rodger,Cross,804 Meadowview Drive,Charlotte,North Carolina,28215,,240,4,9/11/12
200195138,Maggie.Till@gmail.com,Maggie Till,Maggie,Till,3883 Stutler Lane,Henderson,Nevada,89074,,399,1,9/15/12
200205297,ElkinV@aol.com,Victoria Elkin,Victoria,Elkin,4536 Libby Street,Southlake,Texas,76092,,226.5,8,9/14/12
200195156,Hallie.Weiss@gmail.com,Hallie Weiss,Hallie,Weiss,4808 Harter Street,Wilkes Barre,Pennsylvania,18702,,237,6,9/14/12
200208556,CrossI@gmail.com,Isaac Cross,Isaac,Cross,142 Jett Lane,Wappingers Falls,New York,12590,,67,9,9/12/12
200259124,LHensley66@live.com,Lidia Hensley,Lidia,Hensley,1814 Settlers Lane,Oakland,California,94601,,20.7,9,9/12/12
200261284,NAshbolt@yahoo.com,Natasha Ashbolt,Natasha,Ashbolt,2176 Ethels Lane,los angeles,California,90031,,3649.8,1,9/16/12
200281624,ADale17@gmail.com,Ava Dale,Ava,Dale,45 Cameron Road,Miami,Florida,33131,,420,2,9/15/12
200258354,O'ConnorN@yahoo.com,Naomi O'Connor,Naomi,O'Connor,2466 Crestview Manor,O'Fallon,Missouri,63366,,228.5,0,9/12/12
200225409,LDaecher@gmail.com,Lukas Daecher,Lukas,Daecher,497 Cambridge Court,Houston,Texas,77047,,25,5,9/16/12
200279812,EShultz74@hotmail.com,Emily Shultz,Emily,Shultz,1819 Graystone Lakes,anchorage,Alabama,99504,,294,1,9/12/12
200250106,Arlene.Burrell@gmail.com,Arlene Burrell,Arlene,Burrell,2822 Grant Street,BRONXVILLE,New York,10708,,490,8,9/12/12
200276999,CookT@gmail.com,Taylor Cook,Taylor,Cook,4999 Rainbow Drive,aliso viejo,California,92656,,470.82,4,9/12/12
200327881,ABlock@hotmail.com,Ann Block,Ann,Block,4046 Jail Drive,southport,North Carolina,28461,,259,1,9/15/12
200267057,Liam.McDonald@yahoo.com,Liam McDonald,Liam,McDonald,2799 Hinkle Lake Road,Sterling,Virginia,20164,,227.5,10,9/17/12
200330196,VMarchand@yahoo.com,Virginia Marchand,Virginia,Marchand,2763 Pinnickinnick Street,Alexandria,Louisiana,71301,,287.5,4,9/14/12
200314582,Jennifer.Johnston@student.cscc.edu,Jennifer Johnston,Jennifer,Johnston,3399 Hillcrest Drive,Columbus,Ohio,43229,,237,5,9/15/12
200367292,Grace.Clarkson@gmail.com,Grace Clarkson,Grace,Clarkson,3784 Broadcast Drive,Niagara Falls,New York,14305,,51,5,9/17/12
200357252,Isabel.Anstey@live.com,Isabel Anstey,Isabel,Anstey,1701 Swick Hill Street,Houston,Texas,77088,,444,2,9/18/12
200400897,RKeller18@yahoo.com,Rose Keller,Rose,Keller,4188 D Street,Baton Rouge,Louisiana,70808,,395,6,9/17/12
200389716,ReadN@yahoo.com,Nathan Read,Nathan,Read,3733 Briarhill Lane,Chicago,Illinois,60644 2156,,417,1,9/18/12
200372956,RothsteinU@gmail.com,Uwe Rothstein,Uwe,Rothstein,2246 Joseph Street,Fairburn,Georgia,30213,,241,6,9/17/12
200390767,Dieter.Nacht@gmail.com,Dieter Nacht,Dieter,Nacht,3076 Briercliff Road,College Park,Georgia,30349,,100,10,9/15/12
200432008,KHall71@gmail.com,Keira Hall,Keira,Hall,2609 Bruce Street,Hainesville,Illinois,60073,,289.5,8,9/15/12
200385818,John.Fox@aol.com,John Fox,John,Fox,4159 Ward Road,Fort Washington,Maryland,20744,,191.5,4,9/18/12
200434763,Rose.Keller@yahoo.com,Rose Keller,Rose,Keller,4188 D Street,Baton Rouge,Louisiana,70808,,454,8,9/16/12
200525539,RGregory@yahoo.com,Rosie Gregory,Rosie,Gregory,1359 Roy Alley,Winston-Salem,North Carolina,27103,,361,8,9/20/12
200482892,KPotts@comcast.net,Kayleigh Potts,Kayleigh,Potts,1907 Gladwell Street,Salt Lake City,Utah,84103,,165,9,9/22/12
200534872,Jake.Clancy@yahoo.com,Jake Clancy,Jake,Clancy,4609 Richland Avenue,Rosedale,New York,11413,,222.5,10,9/18/12
200558075,PfefferB@unityhealthcare.org,Benjamin Pfeffer,Benjamin,Pfeffer,3323 Jarvis Street,Upper Marlboro,Maryland,20772,,215,4,9/19/12
200556556,Sabine.Kunze@yahoo.com,Sabine Kunze,Sabine,Kunze,2678 Walkers Ridge Way,memphis,Tennessee,38117,,21,0,9/21/12
200572046,Sabine.Kunze@yahoo.com,Sabine Kunze,Sabine,Kunze,2678 Walkers Ridge Way,memphis,Tennessee,38117,,258,6,9/21/12
200534015,John.Woods@aol.com,John Woods,John,Woods,4775 Pearl Street,hartford,Connecticut,6106,,228,2,9/20/12
200527787,THolm@yahoo.com,Tanya Holm,Tanya,Holm,4619 Chapel Street,Philadelphia,Pennsylvania,19139,,434,5,9/22/12
200506339,PayneS@yahoo.com,Sofia Payne,Sofia,Payne,908 Argonne Street,Milwaukee,Wisconsin,53215,,23,4,9/20/12
200583027,StollingsJ@gmail.com,Jimmy Stollings,Jimmy,Stollings,726 Thompson Street,mobile,Alabama,36617,,257,0,9/22/12
200580249,LKellum75@gmail.com,Laureen Kellum,Laureen,Kellum,948 Spring Avenue,goldsboro,North Carolina,27530,,26,7,9/21/12
200608476,LillieI@comcast.net,Isla Lillie,Isla,Lillie,3178 Seth Street,Danville,Illinois,61832,,361,1,9/21/12
200606501,Brianna.Kurt@comcast.net,Brianna Kurt,Brianna,Kurt,3841 Sycamore Lake Road,Country Club hills,Illinois,60478,,212.5,7,9/24/12
200578447,RGarcia68@cciu.org,Roberta Garcia,Roberta,Garcia,4387 Rebecca Street,CoatesVille,Pennsylvania,19320,,280.5,2,9/20/12
200662593,Alicia.Dodd@sbcglobal.net,Alicia Dodd,Alicia,Dodd,1680 Stark Hollow Road,Waterbury,Connecticut,6705,,384,6,9/22/12
200702830,SUlrich40@dteenergy.com,Shaunda Ulrich,Shaunda,Ulrich,78 Carolina Avenue,WIXOM,Michigan,48393,,98,1,9/25/12
200686758,RyanC@rocketmail.com,Charlie Ryan,Charlie,Ryan,3930 Crummit Lane,Detroit,Michigan,48205,,539,2,9/22/12
200704744,JSeverson@yahoo.com,Joseph Severson,Joseph,Severson,4471 Fleming Street,Pinson,Alabama,35126,,238.5,4,9/23/12
200672422,DiggsD@executivetouchsalon.com,Donald Diggs,Donald,Diggs,1495 Old House Drive,East Hartford,Connecticut,6108,,348,8,9/23/12
200692905,Patricia.Alonzo@hotmail.com,Patricia Alonzo,Patricia,Alonzo,1532 Cambridge Court,Middletown,Delaware,19709,,378,9,9/23/12
200683309,BennettC@yahoo.com,Chris Bennett,Chris,Bennett,3986 Columbia Mine Road,San Diego,California,92131,,216.16,6,9/24/12
200745589,CBertram65@msn.com,Chance Bertram,Chance,Bertram,1393 Nancy Street,Suitland,Maryland,20746,,253,10,9/25/12
200780159,RomoJ@gmail.com,Joyce Romo,Joyce,Romo,115 Hickory Lane,Houston,Texas,77079,,23,9,9/24/12
200767136,BriggsS@charter.net,Shelia Briggs,Shelia,Briggs,989 Matthews Street,Carrollton,Virginia,23314-3486,,283.5,1,9/28/12
200739053,SBanks@gmail.com,Susan Banks,Susan,Banks,683 Scenic Way,Peekskill,New York,10566,,217,7,9/26/12
200767763,SAmy15@yahoo.com,Stephen Amy,Stephen,Amy,3220 Colony Street,Tustin,California,92782,,260.16,4,9/29/12
200755495,AThomas32@yahoo.com,Andrew Thomas,Andrew,Thomas,3179 Neville Street,tinley park,Illinois,60477,,444,8,9/28/12
200788556,April.Hoover@yahoo.com,April Hoover,April,Hoover,146 Drummond Street,Jacksonville,Florida,32258,,561.5,9,9/27/12
200764577,ACorvin@gmail.com,Andrew Corvin,Andrew,Corvin,4837 Richards Avenue,st.paul,Minnesota,55104,,321,0,9/26/12
200808480,BEads48@gojade.org,Barbara Eads,Barbara,Eads,3104 James Street,Monte Vista,Colorado,81144,,338,6,9/27/12
200815435,SwiftE@gmail.com,Evan Swift,Evan,Swift,4453 Patterson Road,Pamplico,South Carolina,29583,,78,8,9/28/12
200829513,AGlass@yahoo.com,Alison Glass,Alison,Glass,3228 John Calvin Drive,The Colony,Texas,75056-3791,,410,3,9/29/12
200851073,RosenblumD@hotmail.com,Donald Rosenblum,Donald,Rosenblum,4796 Leverton Cove Road,Chesapeake,Virginia,23320,,376,9,9/27/12
200884320,MGriffin@gmail.com,Mason Griffin,Mason,Griffin,1365 Williams Lane,Harrisburg,Pennsylvania,17112,,248.5,8,9/30/12
200839758,MRodriguez@yahoo.com,Marilyn Rodriguez,Marilyn,Rodriguez,3377 Mulberry Street,Hoisrom,Texas,77045,,445,3,9/26/12
200815412,Philipp.Vogler@gmail.com,Philipp Vogler,Philipp,Vogler,4308 Daylene Drive,Fairfax,Virginia,22032,,251.5,9,9/26/12
200811333,JohnsonJ@hoganlovells.com,Josephine Johnson,Josephine,Johnson,4977 Chipmunk Lane,College Park,Maryland,20740,,19,3,9/27/12
200840485,Dorothy.Hall@gmail.com,Dorothy Hall,Dorothy,Hall,4864 Windy Ridge Road,Bronx,New York,10462,,12,0,9/28/12
200841209,FloresJ@yahoo.com,James Flores,James,Flores,608 Gerald L. Bates Drive,North Las Vegas,Nevada,89032,,294.5,0,9/29/12
200887786,Jake.Clancy@yahoo.com,Jake Clancy,Jake,Clancy,4609 Richland Avenue,Rosedale,New York,11413,,258.5,8,9/29/12
